index,true_label,probability_Hypothesis 1,probability_Hypothesis 2,probability_Hypothesis 3
87,0,0.36425984,0.63574004,9.057561e-08
88,0,0.63844645,7.026889e-07,0.3615529
89,0,0.3168825,0.2088164,0.4743011
90,0,0.72758496,0.27241504,4.293794e-09
91,0,0.6263132,0.007843207,0.3658436
92,0,0.3209866,0.21310183,0.46591157
93,0,0.6514234,0.0028579936,0.3457186
94,0,0.7807982,0.20474163,0.014460218
95,0,0.30011818,0.21941432,0.48046744
96,0,0.4668017,0.057360914,0.4758374
97,0,0.9805039,0.019496066,2.0714721e-14
98,0,0.41691205,0.20984389,0.37324405
99,0,0.53561395,0.1520911,0.31229496
100,1,2.00429e-05,0.99998,0.0
101,1,0.007922945,0.4890751,0.503002
102,1,0.0005166824,0.99948335,0.0
103,1,0.61520684,0.3847366,5.6515306e-05
104,1,9.356378e-06,0.9999907,1.1805345e-13
105,1,0.07976609,0.4916857,0.42854822
106,1,0.0031404789,0.49546418,0.5013953
107,1,0.3756452,0.081348,0.5430069
108,1,0.13000004,0.87,5.7606066e-37
109,1,0.09125995,0.47702986,0.4317102
110,1,0.0540398,0.48771748,0.45824265
111,1,0.023031544,0.97696847,1.7119255e-32
112,1,0.08146095,0.34360227,0.57493675
113,1,1.2301284e-06,0.9999988,0.0
114,1,0.082815304,0.32946676,0.58771795
115,1,0.00019501908,0.99980503,0.0
116,1,0.0048694336,0.54396075,0.45116985
117,1,0.04247806,0.40505216,0.55246985
118,1,4.3085976e-05,0.99995697,5.183e-42
119,1,0.00036306118,0.9996369,2.7680937e-19
120,1,0.3635749,0.63642514,9.135256e-12
121,1,0.00092093163,0.9990791,0.0
122,1,0.0019851197,0.9980148,0.0
123,1,0.32479692,0.6752031,2.73075e-26
124,1,0.010078743,0.98992133,5.109349e-21
125,1,0.026285818,0.5043852,0.46932903
126,1,5.4229795e-06,0.99999464,0.0
127,1,0.56350577,0.43648687,7.404272e-06
128,1,0.016215099,0.9837849,6.0076238e-27
129,1,0.0001098424,0.9989027,0.0009875057
130,1,0.0014338032,0.9985662,0.0
131,1,0.18570209,0.24845766,0.56584024
132,1,3.7020236e-08,1.0,0.0
133,1,0.20280787,0.40131253,0.39587954
134,1,0.17028037,0.8297196,7.605025e-23
135,1,0.12269413,0.8773058,0.0
136,1,0.4362214,0.5637786,1.874251e-35
137,1,0.043583244,0.9564168,0.0
138,1,0.0018662044,0.54993296,0.4482008
139,1,0.38057297,0.25935605,0.36007094
140,1,0.0012444297,0.99334407,0.0054114726
141,1,0.003788012,0.46712297,0.52908903
142,1,6.273281e-07,0.9999994,0.0
143,1,0.3055945,0.69440544,1.2499443e-09
144,1,0.54626936,0.4537307,2.7264836e-20
145,1,0.0060516046,0.56344014,0.43050826
146,1,0.016124027,0.5252994,0.45857656
147,1,1.5156284e-05,0.99998486,0.0
148,1,0.46238434,0.5376156,4.4390336e-33
149,1,0.21401456,0.18370873,0.60227674
150,1,3.3482033e-06,0.99999666,0.0
151,1,0.011057157,0.53719443,0.4517484
152,1,0.00014228273,0.99892694,0.0009307373
153,1,0.26754972,0.7324503,2.0954266e-30
154,1,0.006418834,0.570405,0.4231761
155,1,0.22129282,0.77870715,3.0040727e-13
156,1,0.4940144,0.50598544,9.9769345e-08
157,1,0.06612586,0.4616271,0.4722471
158,1,0.00010344887,0.99857485,0.0013217307
159,1,0.06116574,0.21488327,0.72395104
160,1,0.0018952191,0.9981048,9.4e-44
161,1,0.27881476,0.24217843,0.4790069
162,1,0.11963089,0.40138954,0.47897965
163,1,0.34567645,0.219668,0.43465555
164,1,0.027966283,0.9720337,2.212411e-32
165,1,2.455269e-07,0.99999976,0.0
166,1,0.3134827,0.20253463,0.48398265
167,1,5.903755e-06,0.99999404,0.0
168,1,0.026462847,0.36621717,0.60732
169,1,0.0035607093,0.9887559,0.0076833717
170,1,0.0035759176,0.5231953,0.47322875
171,1,0.03762825,0.96237177,0.0
172,1,0.21847758,0.7815224,1.2908655e-28
173,1,0.29721335,0.5573122,0.14547445
174,1,0.07232383,0.4369859,0.49069032
175,1,0.23454873,0.18829149,0.57715976
176,1,0.35822678,0.17762567,0.4641476
177,1,0.70957917,0.2904208,4.1048192e-08
178,1,0.53591686,0.46408254,5.526845e-07
179,1,0.061726518,0.3520087,0.5862647
180,1,0.00083516585,0.9991648,0.0
181,1,0.5365648,0.1686562,0.294779
182,1,0.0133030005,0.42871028,0.5579867
183,1,0.00011624644,0.9998838,1.3116731e-22
184,1,0.5949082,0.40509182,3.1484093e-13
185,1,0.0023352539,0.9976648,1.3572937e-15
186,1,1.835026e-05,0.99998164,2.0560533e-29
187,1,0.2214059,0.03251173,0.7460823
188,1,0.0030503618,0.57256234,0.42438728
189,1,0.62435085,0.37564912,1.3689871e-12
190,1,0.36014467,0.3008398,0.33901548
191,1,0.005258753,0.5525517,0.4421895
192,1,8.074617e-07,0.99999917,0.0
193,1,0.10288028,0.44750968,0.4496101
194,1,0.041003585,0.49907973,0.45991677
195,1,0.21144788,0.08877221,0.6997799
196,1,0.000117666175,0.99876475,0.0011176373
197,1,0.027932845,0.9720671,0.0
198,1,0.2316514,0.1553709,0.61297774
199,1,6.269776e-05,0.9999373,5.661642e-29
200,2,0.31018516,0.006433739,0.6833811
201,2,0.30433828,0.292517,0.40314472
202,2,0.38237995,0.063989855,0.5536302
203,2,0.011839285,0.5702716,0.41788906
204,2,0.5534975,0.23532239,0.21118015
205,2,0.25300997,0.31301448,0.43397552
206,2,0.61644727,0.042673025,0.34087977
207,2,0.41508335,0.0043144696,0.5806022
208,2,0.34949788,0.12702028,0.52348185
209,2,0.4776005,0.06906977,0.45332965
210,2,0.4823625,0.1001706,0.41746688
211,2,0.06721987,0.4227569,0.5100232
212,2,0.63665515,0.008216943,0.35512784
213,2,0.3143465,0.21658899,0.4690645
214,2,0.0365385,0.39136398,0.57209754
215,2,0.1344477,0.32806152,0.53749084
216,2,0.15728034,0.09644945,0.7462702
217,2,0.3541095,0.26643506,0.37945542
218,2,0.22640345,0.014075378,0.7595212
219,2,0.21307325,0.29737955,0.48954716
220,2,0.028669076,0.35083455,0.62049645
221,2,0.027863858,0.5057576,0.4663786
222,2,0.26645014,0.29594123,0.43760863
223,2,0.73166436,8.048852e-05,0.26825514
224,2,0.39553306,0.15859123,0.44587573
225,2,0.074207574,0.23869114,0.6871013
226,2,0.0024738598,0.5698884,0.42763776
227,2,0.094232515,0.25932577,0.64644176
228,2,0.45343146,0.15897095,0.3875976
229,2,0.3448319,0.21774173,0.43742633
230,2,0.14002097,0.12841313,0.7315659
231,2,0.18012574,0.023365796,0.79650843
232,2,0.2575985,0.23083565,0.5115659
233,2,0.42510703,0.18803465,0.38685828
234,2,0.73777366,5.8802348e-06,0.26222044
235,2,0.5344942,0.036909707,0.42859602
236,2,0.74520564,6.488972e-05,0.25472945
237,2,0.14102218,0.4402799,0.41869795
238,2,0.054659527,0.17467706,0.7706634
239,2,0.37882906,0.00031843348,0.6208525
240,2,0.34400883,0.2792326,0.37675858
241,2,0.5742534,0.019130254,0.40661642
242,2,0.4356076,0.050594963,0.5137974
243,2,0.013709725,0.5662739,0.42001635
244,2,0.167445,0.33910683,0.49344823
245,2,0.2925553,0.00013754933,0.7073071
246,2,0.25039226,0.012586851,0.73702085
247,2,0.8580727,9.878125e-09,0.14192733
248,2,0.36219892,0.054225884,0.5835752
249,2,0.42132136,0.00026951116,0.5784091
250,2,0.33437392,0.15748633,0.5081398
251,2,0.08608541,0.2667654,0.6471492
252,2,0.12062785,0.25375766,0.6256145
253,2,0.3553349,0.00052468164,0.64414036
254,2,0.26253045,0.25592178,0.4815478
255,2,0.06267598,0.1004541,0.8368699
256,2,0.060998216,0.32923758,0.6097641
257,2,0.55955666,0.0066078175,0.43383554
258,2,0.017334104,0.24878621,0.73387975
259,2,0.28877038,0.26894024,0.4422894
260,2,0.10124257,0.3692999,0.52945757
261,2,0.5530644,0.22764423,0.21929137
262,2,0.61314845,0.013721037,0.37313056
263,2,0.48170906,0.058942094,0.45934883
264,2,0.11349291,0.23244095,0.65406615
265,2,0.0067901574,0.5450538,0.44815612
266,2,0.03211374,0.36228174,0.6056046
267,2,0.1157095,0.34737682,0.53691375
268,2,0.27509746,0.26637578,0.4585268
269,2,0.40823007,0.084330514,0.5074394
270,2,0.16378316,0.07206022,0.7641565
271,2,0.6070881,0.09162825,0.30128363
272,2,0.49179107,0.09849239,0.4097166
273,2,0.61311626,0.08017176,0.30671194
274,2,0.24927063,8.792508e-05,0.7506415
275,2,0.3012302,0.0067004766,0.6920693
276,2,0.41559544,0.036562253,0.5478423
277,2,0.25786144,0.30954713,0.43259144
278,2,0.08579535,0.063798025,0.8504066
279,2,0.30090803,0.3357641,0.36332786
280,2,0.07758169,0.43988395,0.4825344
281,2,0.033898674,0.37577596,0.59032536
282,2,0.6187682,0.0495177,0.33171406
283,2,0.6351388,0.00311433,0.36174682
284,2,0.0059695346,0.5057309,0.48829958
285,2,0.005192581,0.5730724,0.42173505
286,2,0.44732156,0.045446668,0.5072317
287,2,0.03778455,0.3047176,0.6574978
288,2,0.36315042,0.12468959,0.51215994
289,2,0.25543514,0.20637849,0.5381863
290,2,0.009915242,0.504823,0.48526177
291,2,0.101403005,0.05027891,0.8483181
292,2,0.037000224,0.3772215,0.58577824
293,2,0.07207521,0.08940243,0.8385224
294,2,0.26007578,6.468955e-05,0.7398595
295,2,0.25916332,0.2674976,0.47333908
296,2,0.46995467,0.105822116,0.42422318
297,2,0.19133022,0.35412103,0.45454875
298,2,0.3028531,0.0021304558,0.69501644
299,2,0.34703177,0.102109864,0.5508583
